,0
2998,280
2999,530
3000,560
3001,550
3002,550
3003,550
3004,550
3005,560
3006,530
3007,550
3008,550
3009,550
3010,550
3011,550
3012,20
3013,550
3014,550
3015,550
3016,550
3017,550
3018,550
3019,820
3020,530
3021,720
3022,530
3023,20
3024,550
3025,550
3026,550
3027,530
3028,280
3029,550
3030,560
3031,550
3032,560
3033,550
3034,550
3035,20
3036,550
3037,550
3038,550
3039,280
3040,560
3041,550
3042,550
3043,550
3044,550
3045,550
3046,530
3047,550
3048,530
3049,550
3050,550
3051,530
3052,550
3053,530
3054,280
3055,530
3056,550
3057,550
3058,550
3059,550
3060,550
3061,530
3062,550
3063,550
3064,550
3065,20
3066,280
3067,550
3068,550
3069,550
3070,550
3071,530
3072,530
3073,550
3074,280
3075,280
3076,550
3077,280
3078,550
3079,550
3080,530
3081,550
3082,550
3083,20
3084,560
3085,530
3086,550
3087,550
3088,550
3089,280
3090,530
3091,550
3092,530
3093,550
3094,280
3095,530
3096,550
3097,720
3098,550
3099,550
3100,560
3101,550
3102,560
3103,550
3104,560
3105,550
3106,280
3107,550
3108,550
3109,550
3110,560
3111,530
3112,550
3113,550
3114,550
3115,560
3116,560
3117,550
3118,560
3119,550
3120,550
3121,720
3122,550
3123,20
3124,550
3125,550
3126,530
3127,530
3128,530
3129,560
3130,530
3131,560
3132,530
3133,550
3134,530
3135,550
3136,550
3137,280
3138,280
3139,550
3140,550
3141,550
3142,20
3143,530
3144,820
3145,550
3146,550
3147,20
3148,550
3149,550
3150,530
3151,550
3152,550
3153,550
3154,560
3155,530
3156,530
3157,280
3158,550
3159,530
3160,550
3161,550
3162,530
3163,560
3164,530
3165,550
3166,550
3167,710
3168,560
3169,550
3170,280
3171,550
3172,530
3173,550
3174,550
3175,530
3176,550
3177,530
3178,550
3179,550
3180,550
3181,550
3182,550
3183,550
3184,550
3185,560
3186,560
3187,550
3188,20
3189,20
3190,280
3191,20
3192,560
3193,550
3194,550
3195,560
3196,530
3197,550
3198,20
3199,550
3200,550
3201,550
3202,550
3203,550
3204,530
3205,550
3206,280
3207,550
3208,550
3209,530
3210,550
3211,530
3212,550
3213,550
3214,550
3215,550
3216,560
3217,550
3218,550
3219,550
3220,550
3221,280
3222,550
3223,550
3224,550
3225,560
3226,550
3227,550
3228,280
3229,530
3230,550
3231,280
3232,530
3233,550
3234,550
3235,530
3236,280
3237,560
3238,550
3239,530
3240,420
3241,530
3242,530
3243,560
3244,550
3245,560
3246,280
3247,20
3248,550
3249,530
3250,530
3251,530
3252,550
3253,550
3254,530
3255,550
3256,550
3257,550
3258,550
3259,550
3260,530
3261,550
3262,550
3263,20
3264,550
3265,550
3266,530
3267,550
3268,550
3269,550
3270,280
3271,550
3272,550
3273,550
3274,550
3275,530
3276,530
3277,550
3278,560
3279,550
3280,550
3281,20
3282,20
3283,550
3284,550
3285,550
3286,530
3287,530
3288,550
3289,550
3290,550
3291,550
3292,550
3293,20
3294,20
3295,550
3296,550
3297,550
3298,550
3299,550
3300,560
3301,560
3302,530
3303,550
3304,530
3305,550
3306,550
3307,550
3308,550
3309,550
3310,530
3311,20
3312,550
3313,530
3314,20
3315,280
3316,530
3317,550
3318,530
3319,280
3320,530
3321,20
3322,560
3323,550
3324,550
3325,530
3326,550
3327,550
3328,550
3329,530
3330,280
3331,550
3332,560
3333,550
3334,550
3335,550
3336,550
3337,550
3338,560
3339,550
3340,530
3341,550
3342,560
3343,550
3344,550
3345,280
3346,550
3347,560
3348,530
3349,530
3350,530
3351,550
3352,560
3353,530
3354,550
3355,530
3356,550
3357,550
3358,550
3359,550
3360,550
3361,550
3362,550
3363,550
3364,20
3365,550
3366,550
3367,280
3368,20
3369,550
3370,560
3371,550
3372,280
3373,530
3374,550
3375,530
3376,560
3377,530
3378,550
3379,280
3380,550
3381,550
3382,560
3383,550
3384,560
3385,530
3386,550
3387,550
3388,550
3389,530
3390,560
3391,550
3392,280
3393,550
3394,530
3395,550
3396,550
3397,550
3398,550
3399,550
3400,560
3401,550
3402,530
3403,530
3404,20
3405,550
3406,550
3407,530
3408,280
3409,20
3410,530
3411,550
3412,550
3413,550
3414,550
3415,530
3416,280
3417,550
3418,280
3419,550
3420,550
3421,550
3422,550
3423,550
3424,550
3425,720
3426,530
3427,550
3428,560
3429,550
3430,550
3431,20
3432,530
3433,550
3434,280
3435,550
3436,20
3437,530
3438,550
3439,550
3440,20
3441,550
3442,550
3443,550
3444,530
3445,550
3446,530
3447,530
3448,550
3449,550
3450,550
3451,550
3452,530
3453,560
3454,550
3455,550
3456,550
3457,530
3458,550
3459,550
3460,530
3461,550
3462,280
3463,550
3464,550
3465,550
3466,550
3467,550
3468,550
3469,550
3470,550
3471,20
3472,550
3473,20
3474,560
3475,530
3476,550
3477,560
3478,560
3479,550
3480,550
3481,560
3482,530
3483,550
3484,710
3485,560
3486,550
3487,550
3488,530
3489,530
3490,550
3491,280
3492,530
3493,550
3494,530
3495,560
3496,550
3497,550
3498,20
3499,530
3500,550
3501,530
3502,560
3503,560
3504,550
3505,550
3506,550
3507,550
3508,20
3509,550
3510,530
3511,550
3512,530
3513,550
3514,530
3515,550
3516,820
3517,550
3518,560
3519,530
3520,550
3521,550
3522,280
3523,550
3524,550
3525,20
3526,550
3527,550
3528,550
3529,550
3530,280
3531,560
3532,550
3533,280
3534,550
3535,530
3536,530
3537,560
3538,560
3539,550
3540,530
3541,550
3542,550
3543,560
3544,550
3545,550
3546,550
3547,280
3548,550
3549,530
3550,720
3551,550
3552,20
3553,20
3554,550
3555,550
3556,530
3557,20
3558,280
3559,530
3560,550
3561,560
3562,530
3563,280
3564,550
3565,550
3566,560
3567,560
3568,550
3569,550
3570,560
3571,560
3572,560
3573,550
3574,550
3575,560
3576,550
3577,530
3578,560
3579,550
3580,550
3581,420
3582,280
3583,550
3584,560
3585,20
3586,280
3587,550
3588,550
3589,550
3590,20
3591,560
3592,560
3593,560
3594,550
3595,550
3596,550
3597,530
3598,550
3599,550
3600,530
3601,280
3602,560
3603,550
3604,550
3605,560
3606,550
3607,550
3608,710
3609,550
3610,560
3611,280
3612,560
3613,550
3614,560
3615,530
3616,550
3617,550
3618,550
3619,550
3620,550
3621,280
3622,530
3623,280
3624,560
3625,550
3626,550
3627,550
3628,530
3629,560
3630,20
3631,550
3632,820
3633,20
3634,550
3635,550
3636,20
3637,550
3638,550
3639,550
3640,530
3641,820
3642,550
3643,530
3644,20
3645,550
3646,550
3647,530
3648,550
3649,530
3650,550
3651,280
3652,20
3653,560
3654,550
3655,550
3656,530
3657,530
3658,550
3659,280
3660,550
3661,550
3662,550
3663,560
3664,550
3665,280
3666,550
3667,550
3668,280
3669,530
3670,530
3671,550
3672,20
3673,550
3674,550
3675,550
3676,280
3677,550
3678,550
3679,550
3680,550
3681,560
3682,550
3683,530
3684,550
3685,530
3686,550
3687,550
3688,550
3689,550
3690,280
3691,530
3692,530
3693,530
3694,530
3695,530
3696,550
3697,530
3698,550
3699,280
3700,560
3701,550
3702,20
3703,530
3704,280
3705,530
3706,550
3707,550
3708,560
3709,560
3710,550
3711,550
3712,280
3713,550
3714,550
3715,20
3716,550
3717,550
3718,530
3719,550
3720,530
3721,530
3722,550
3723,550
3724,560
3725,550
3726,550
3727,560
3728,550
3729,550
3730,550
3731,550
3732,550
3733,550
3734,20
3735,550
3736,550
3737,550
3738,550
3739,550
3740,550
3741,550
3742,280
3743,530
3744,720
3745,550
3746,560
3747,530
3748,280
3749,550
3750,550
3751,550
3752,550
3753,550
3754,530
3755,550
3756,560
3757,550
3758,550
3759,820
3760,550
3761,530
3762,280
3763,550
3764,550
3765,550
3766,280
3767,550
3768,550
3769,560
3770,550
3771,530
3772,550
3773,550
3774,550
3775,550
3776,530
3777,710
3778,280
3779,550
3780,530
3781,560
3782,550
3783,550
3784,550
3785,530
3786,560
3787,20
3788,560
3789,550
3790,530
3791,280
3792,530
3793,550
3794,550
3795,550
3796,550
3797,530
3798,530
3799,20
3800,550
3801,530
3802,530
3803,280
3804,530
3805,550
3806,550
3807,550
3808,550
3809,550
3810,530
3811,550
3812,550
3813,280
3814,550
3815,550
3816,530
3817,550
3818,550
3819,530
3820,560
3821,550
3822,780
3823,550
3824,550
3825,560
3826,280
3827,550
3828,550
3829,530
3830,550
3831,530
3832,550
3833,530
3834,530
3835,550
3836,530
3837,20
3838,530
3839,550
3840,550
3841,530
3842,550
3843,560
3844,560
3845,550
3846,820
3847,20
3848,530
3849,550
3850,550
3851,560
3852,550
3853,550
3854,550
3855,530
3856,550
3857,530
3858,550
3859,550
3860,530
3861,550
3862,530
3863,550
3864,530
3865,550
3866,550
3867,550
3868,280
3869,550
3870,550
3871,530
3872,530
3873,530
3874,550
3875,530
3876,550
3877,560
3878,560
3879,530
3880,550
3881,550
3882,550
3883,530
3884,560
3885,550
3886,280
3887,20
3888,550
3889,550
3890,530
3891,550
3892,550
3893,720
3894,550
3895,550
3896,20
3897,530
3898,550
3899,560
3900,550
3901,550
3902,550
3903,550
3904,530
3905,560
3906,550
3907,550
3908,550
3909,20
3910,560
3911,530
3912,550
3913,20
3914,280
3915,280
3916,280
3917,530
3918,550
3919,550
3920,550
3921,530
3922,550
3923,530
3924,280
3925,550
3926,560
3927,280
3928,550
3929,280
3930,530
3931,550
3932,550
3933,560
3934,550
3935,550
3936,20
3937,550
3938,550
3939,560
3940,530
3941,530
3942,550
3943,550
3944,530
