,0
2998,60
2999,50
3000,90
3001,70
3002,70
3003,90
3004,50
3005,60
3006,50
3007,50
3008,50
3009,50
3010,90
3011,40
3012,40
3013,70
3014,50
3015,100
3016,50
3017,40
3018,90
3019,50
3020,50
3021,100
3022,80
3023,40
3024,90
3025,50
3026,50
3027,70
3028,60
3029,50
3030,90
3031,50
3032,50
3033,50
3034,70
3035,50
3036,50
3037,60
3038,60
3039,50
3040,60
3041,90
3042,60
3043,50
3044,50
3045,50
3046,60
3047,60
3048,50
3049,50
3050,50
3051,110
3052,50
3053,50
3054,50
3055,40
3056,70
3057,40
3058,50
3059,280
3060,60
3061,130
3062,50
3063,100
3064,50
3065,50
3066,90
3067,50
3068,50
3069,50
3070,70
3071,140
3072,40
3073,50
3074,50
3075,110
3076,40
3077,50
3078,70
3079,50
3080,60
3081,90
3082,60
3083,40
3084,200
3085,50
3086,60
3087,70
3088,60
3089,50
3090,50
3091,70
3092,60
3093,60
3094,60
3095,50
3096,70
3097,80
3098,60
3099,70
3100,60
3101,50
3102,150
3103,50
3104,50
3105,50
3106,50
3107,50
3108,60
3109,60
3110,60
3111,50
3112,50
3113,50
3114,100
3115,50
3116,60
3117,50
3118,70
3119,60
3120,60
3121,80
3122,50
3123,50
3124,60
3125,50
3126,60
3127,70
3128,50
3129,80
3130,50
3131,50
3132,50
3133,50
3134,50
3135,50
3136,50
3137,50
3138,50
3139,60
3140,50
3141,60
3142,40
3143,60
3144,60
3145,60
3146,60
3147,90
3148,80
3149,50
3150,60
3151,60
3152,50
3153,60
3154,120
3155,50
3156,50
3157,50
3158,50
3159,50
3160,90
3161,50
3162,90
3163,60
3164,60
3165,50
3166,70
3167,260
3168,70
3169,60
3170,60
3171,80
3172,50
3173,50
3174,90
3175,50
3176,70
3177,60
3178,50
3179,50
3180,50
3181,60
3182,50
3183,50
3184,50
3185,60
3186,50
3187,70
3188,40
3189,40
3190,60
3191,40
3192,310
3193,100
3194,50
3195,130
3196,50
3197,50
3198,50
3199,50
3200,70
3201,60
3202,50
3203,70
3204,60
3205,50
3206,60
3207,50
3208,50
3209,40
3210,70
3211,70
3212,50
3213,70
3214,50
3215,50
3216,60
3217,40
3218,70
3219,50
3220,50
3221,60
3222,70
3223,50
3224,120
3225,60
3226,60
3227,70
3228,60
3229,40
3230,60
3231,90
3232,130
3233,50
3234,80
3235,80
3236,50
3237,60
3238,50
3239,70
3240,70
3241,50
3242,110
3243,50
3244,50
3245,50
3246,60
3247,40
3248,50
3249,100
3250,50
3251,300
3252,50
3253,50
3254,50
3255,280
3256,90
3257,60
3258,70
3259,50
3260,40
3261,70
3262,120
3263,40
3264,60
3265,70
3266,50
3267,110
3268,60
3269,100
3270,60
3271,70
3272,40
3273,50
3274,70
3275,50
3276,50
3277,60
3278,60
3279,50
3280,50
3281,50
3282,40
3283,50
3284,50
3285,60
3286,50
3287,50
3288,60
3289,50
3290,80
3291,50
3292,90
3293,40
3294,40
3295,40
3296,50
3297,60
3298,50
3299,50
3300,50
3301,60
3302,50
3303,50
3304,80
3305,50
3306,50
3307,70
3308,50
3309,60
3310,50
3311,50
3312,70
3313,50
3314,40
3315,60
3316,60
3317,120
3318,60
3319,50
3320,50
3321,90
3322,60
3323,80
3324,130
3325,50
3326,70
3327,50
3328,90
3329,50
3330,70
3331,50
3332,60
3333,50
3334,60
3335,90
3336,60
3337,50
3338,60
3339,90
3340,120
3341,90
3342,100
3343,60
3344,50
3345,50
3346,70
3347,60
3348,60
3349,50
3350,50
3351,50
3352,70
3353,60
3354,50
3355,50
3356,60
3357,50
3358,60
3359,80
3360,50
3361,70
3362,50
3363,70
3364,40
3365,60
3366,50
3367,50
3368,40
3369,50
3370,90
3371,60
3372,90
3373,60
3374,50
3375,60
3376,70
3377,50
3378,70
3379,70
3380,70
3381,60
3382,60
3383,50
3384,280
3385,50
3386,50
3387,60
3388,100
3389,50
3390,110
3391,50
3392,60
3393,40
3394,50
3395,90
3396,50
3397,50
3398,60
3399,40
3400,80
3401,50
3402,50
3403,110
3404,40
3405,60
3406,50
3407,60
3408,50
3409,40
3410,60
3411,50
3412,50
3413,60
3414,50
3415,130
3416,60
3417,70
3418,60
3419,70
3420,50
3421,90
3422,150
3423,80
3424,60
3425,80
3426,40
3427,60
3428,50
3429,70
3430,50
3431,40
3432,50
3433,80
3434,50
3435,50
3436,40
3437,50
3438,50
3439,50
3440,40
3441,60
3442,50
3443,40
3444,50
3445,60
3446,50
3447,50
3448,100
3449,60
3450,60
3451,130
3452,50
3453,60
3454,110
3455,60
3456,60
3457,50
3458,40
3459,50
3460,120
3461,120
3462,50
3463,100
3464,40
3465,50
3466,50
3467,50
3468,80
3469,70
3470,50
3471,40
3472,50
3473,40
3474,80
3475,50
3476,90
3477,80
3478,60
3479,50
3480,60
3481,70
3482,50
3483,50
3484,70
3485,70
3486,50
3487,60
3488,60
3489,60
3490,70
3491,50
3492,50
3493,50
3494,130
3495,100
3496,50
3497,50
3498,40
3499,50
3500,60
3501,50
3502,60
3503,600
3504,100
3505,70
3506,90
3507,50
3508,40
3509,50
3510,70
3511,50
3512,50
3513,70
3514,50
3515,50
3516,100
3517,50
3518,60
3519,50
3520,50
3521,50
3522,60
3523,50
3524,50
3525,40
3526,140
3527,50
3528,50
3529,50
3530,50
3531,50
3532,50
3533,60
3534,70
3535,280
3536,40
3537,710
3538,100
3539,50
3540,100
3541,50
3542,50
3543,50
3544,40
3545,40
3546,50
3547,60
3548,60
3549,50
3550,80
3551,60
3552,40
3553,60
3554,50
3555,50
3556,50
3557,40
3558,50
3559,50
3560,70
3561,100
3562,70
3563,60
3564,50
3565,60
3566,60
3567,60
3568,100
3569,90
3570,60
3571,50
3572,60
3573,50
3574,40
3575,60
3576,90
3577,50
3578,70
3579,70
3580,50
3581,50
3582,50
3583,50
3584,150
3585,40
3586,50
3587,50
3588,50
3589,60
3590,40
3591,90
3592,250
3593,60
3594,50
3595,90
3596,50
3597,50
3598,50
3599,50
3600,50
3601,50
3602,60
3603,80
3604,50
3605,100
3606,60
3607,70
3608,60
3609,70
3610,110
3611,60
3612,60
3613,50
3614,60
3615,40
3616,60
3617,50
3618,70
3619,40
3620,50
3621,60
3622,40
3623,60
3624,50
3625,90
3626,70
3627,60
3628,60
3629,50
3630,40
3631,50
3632,60
3633,50
3634,50
3635,50
3636,50
3637,60
3638,50
3639,50
3640,60
3641,60
3642,60
3643,50
3644,40
3645,70
3646,60
3647,60
3648,50
3649,50
3650,50
3651,100
3652,40
3653,60
3654,50
3655,50
3656,60
3657,50
3658,50
3659,60
3660,50
3661,60
3662,130
3663,60
3664,710
3665,60
3666,50
3667,50
3668,110
3669,50
3670,40
3671,50
3672,40
3673,50
3674,100
3675,40
3676,60
3677,50
3678,50
3679,50
3680,50
3681,50
3682,50
3683,60
3684,120
3685,40
3686,50
3687,50
3688,90
3689,70
3690,60
3691,50
3692,50
3693,50
3694,60
3695,50
3696,710
3697,60
3698,50
3699,100
3700,60
3701,60
3702,40
3703,100
3704,110
3705,60
3706,60
3707,50
3708,90
3709,60
3710,60
3711,50
3712,50
3713,50
3714,150
3715,40
3716,60
3717,50
3718,60
3719,50
3720,50
3721,50
3722,80
3723,50
3724,50
3725,50
3726,70
3727,60
3728,60
3729,50
3730,70
3731,40
3732,50
3733,50
3734,40
3735,50
3736,100
3737,50
3738,60
3739,100
3740,40
3741,90
3742,60
3743,50
3744,60
3745,70
3746,90
3747,50
3748,420
3749,70
3750,50
3751,50
3752,50
3753,50
3754,70
3755,60
3756,60
3757,50
3758,110
3759,60
3760,50
3761,50
3762,60
3763,50
3764,50
3765,50
3766,80
3767,50
3768,300
3769,60
3770,50
3771,40
3772,50
3773,50
3774,70
3775,50
3776,140
3777,60
3778,60
3779,50
3780,50
3781,50
3782,50
3783,50
3784,50
3785,50
3786,60
3787,40
3788,80
3789,60
3790,60
3791,60
3792,40
3793,50
3794,50
3795,50
3796,50
3797,60
3798,60
3799,50
3800,70
3801,50
3802,50
3803,50
3804,90
3805,50
3806,50
3807,60
3808,140
3809,100
3810,60
3811,50
3812,50
3813,50
3814,70
3815,70
3816,50
3817,110
3818,60
3819,50
3820,50
3821,90
3822,60
3823,50
3824,40
3825,50
3826,60
3827,90
3828,70
3829,60
3830,60
3831,60
3832,50
3833,140
3834,50
3835,100
3836,60
3837,50
3838,60
3839,50
3840,50
3841,60
3842,40
3843,50
3844,110
3845,50
3846,60
3847,40
3848,50
3849,60
3850,60
3851,250
3852,50
3853,50
3854,60
3855,140
3856,60
3857,100
3858,60
3859,50
3860,60
3861,50
3862,60
3863,80
3864,50
3865,50
3866,50
3867,50
3868,60
3869,60
3870,50
3871,50
3872,50
3873,60
3874,50
3875,100
3876,50
3877,80
3878,60
3879,50
3880,60
3881,50
3882,70
3883,50
3884,450
3885,50
3886,110
3887,40
3888,90
3889,100
3890,50
3891,50
3892,90
3893,60
3894,50
3895,50
3896,40
3897,50
3898,130
3899,60
3900,40
3901,50
3902,710
3903,40
3904,60
3905,90
3906,60
3907,60
3908,50
3909,50
3910,90
3911,60
3912,50
3913,40
3914,60
3915,60
3916,90
3917,50
3918,170
3919,70
3920,50
3921,50
3922,50
3923,50
3924,60
3925,110
3926,50
3927,70
3928,50
3929,80
3930,60
3931,70
3932,70
3933,80
3934,70
3935,50
3936,40
3937,50
3938,60
3939,100
3940,50
3941,50
3942,60
3943,60
3944,50
