,0
2998,50
2999,40
3000,100
3001,120
3002,360
3003,20
3004,50
3005,50
3006,50
3007,50
3008,50
3009,60
3010,140
3011,50
3012,180
3013,360
3014,50
3015,160
3016,60
3017,30
3018,210
3019,130
3020,90
3021,250
3022,70
3023,50
3024,80
3025,50
3026,90
3027,100
3028,60
3029,30
3030,100
3031,50
3032,50
3033,340
3034,90
3035,40
3036,70
3037,60
3038,70
3039,60
3040,310
3041,110
3042,150
3043,70
3044,40
3045,50
3046,250
3047,60
3048,50
3049,250
3050,50
3051,110
3052,60
3053,420
3054,60
3055,70
3056,90
3057,330
3058,90
3059,40
3060,140
3061,140
3062,70
3063,100
3064,40
3065,290
3066,310
3067,690
3068,70
3069,40
3070,40
3071,140
3072,40
3073,40
3074,50
3075,100
3076,50
3077,60
3078,140
3079,120
3080,60
3081,120
3082,40
3083,40
3084,220
3085,50
3086,60
3087,90
3088,50
3089,50
3090,60
3091,110
3092,120
3093,30
3094,50
3095,110
3096,80
3097,380
3098,90
3099,70
3100,40
3101,100
3102,330
3103,40
3104,60
3105,60
3106,80
3107,50
3108,90
3109,300
3110,360
3111,240
3112,280
3113,50
3114,60
3115,50
3116,50
3117,30
3118,80
3119,90
3120,70
3121,80
3122,300
3123,40
3124,90
3125,60
3126,70
3127,60
3128,50
3129,50
3130,50
3131,70
3132,60
3133,70
3134,110
3135,60
3136,50
3137,60
3138,60
3139,80
3140,70
3141,120
3142,50
3143,70
3144,230
3145,60
3146,90
3147,70
3148,550
3149,60
3150,110
3151,70
3152,100
3153,70
3154,130
3155,50
3156,90
3157,50
3158,30
3159,440
3160,130
3161,60
3162,120
3163,70
3164,50
3165,30
3166,60
3167,260
3168,110
3169,50
3170,60
3171,90
3172,60
3173,80
3174,300
3175,70
3176,70
3177,60
3178,100
3179,80
3180,50
3181,50
3182,40
3183,70
3184,50
3185,70
3186,50
3187,90
3188,20
3189,50
3190,50
3191,40
3192,270
3193,560
3194,30
3195,130
3196,40
3197,70
3198,70
3199,70
3200,50
3201,100
3202,60
3203,60
3204,60
3205,210
3206,140
3207,40
3208,50
3209,80
3210,100
3211,80
3212,80
3213,70
3214,40
3215,50
3216,60
3217,20
3218,100
3219,90
3220,60
3221,80
3222,80
3223,70
3224,170
3225,100
3226,70
3227,70
3228,50
3229,30
3230,120
3231,250
3232,130
3233,50
3234,60
3235,90
3236,50
3237,50
3238,80
3239,70
3240,70
3241,100
3242,110
3243,50
3244,40
3245,60
3246,50
3247,20
3248,50
3249,70
3250,60
3251,270
3252,70
3253,70
3254,60
3255,230
3256,110
3257,60
3258,90
3259,70
3260,380
3261,120
3262,120
3263,110
3264,120
3265,110
3266,50
3267,110
3268,50
3269,100
3270,60
3271,60
3272,30
3273,610
3274,90
3275,110
3276,50
3277,100
3278,250
3279,40
3280,60
3281,60
3282,50
3283,60
3284,50
3285,90
3286,50
3287,60
3288,60
3289,40
3290,80
3291,50
3292,90
3293,40
3294,20
3295,50
3296,40
3297,140
3298,50
3299,40
3300,50
3301,60
3302,80
3303,160
3304,60
3305,30
3306,50
3307,100
3308,80
3309,100
3310,40
3311,40
3312,60
3313,50
3314,40
3315,50
3316,160
3317,100
3318,50
3319,60
3320,80
3321,100
3322,360
3323,90
3324,110
3325,90
3326,510
3327,60
3328,540
3329,110
3330,90
3331,50
3332,50
3333,50
3334,70
3335,50
3336,70
3337,50
3338,620
3339,90
3340,530
3341,110
3342,100
3343,50
3344,30
3345,100
3346,370
3347,70
3348,80
3349,100
3350,200
3351,30
3352,110
3353,50
3354,50
3355,50
3356,60
3357,40
3358,20
3359,60
3360,50
3361,410
3362,40
3363,90
3364,30
3365,60
3366,50
3367,50
3368,50
3369,160
3370,100
3371,60
3372,60
3373,100
3374,50
3375,70
3376,80
3377,310
3378,90
3379,90
3380,70
3381,30
3382,90
3383,40
3384,310
3385,150
3386,60
3387,60
3388,80
3389,30
3390,160
3391,40
3392,110
3393,80
3394,50
3395,40
3396,30
3397,40
3398,30
3399,40
3400,100
3401,90
3402,60
3403,120
3404,400
3405,80
3406,50
3407,70
3408,40
3409,50
3410,50
3411,30
3412,50
3413,70
3414,50
3415,130
3416,70
3417,70
3418,60
3419,70
3420,50
3421,410
3422,150
3423,90
3424,40
3425,50
3426,80
3427,110
3428,60
3429,80
3430,60
3431,50
3432,410
3433,330
3434,50
3435,60
3436,40
3437,50
3438,50
3439,50
3440,80
3441,60
3442,80
3443,60
3444,40
3445,40
3446,40
3447,60
3448,110
3449,60
3450,50
3451,130
3452,60
3453,100
3454,60
3455,40
3456,60
3457,90
3458,50
3459,30
3460,120
3461,150
3462,60
3463,100
3464,30
3465,90
3466,40
3467,320
3468,110
3469,90
3470,60
3471,30
3472,30
3473,50
3474,70
3475,60
3476,70
3477,70
3478,50
3479,600
3480,110
3481,70
3482,50
3483,70
3484,120
3485,360
3486,50
3487,70
3488,40
3489,50
3490,90
3491,50
3492,70
3493,60
3494,130
3495,100
3496,100
3497,60
3498,90
3499,50
3500,100
3501,40
3502,50
3503,600
3504,100
3505,60
3506,130
3507,60
3508,60
3509,50
3510,60
3511,100
3512,40
3513,80
3514,40
3515,110
3516,110
3517,30
3518,50
3519,60
3520,40
3521,60
3522,60
3523,60
3524,30
3525,10
3526,140
3527,160
3528,50
3529,20
3530,50
3531,70
3532,60
3533,50
3534,70
3535,150
3536,60
3537,120
3538,80
3539,50
3540,120
3541,60
3542,100
3543,50
3544,110
3545,50
3546,60
3547,140
3548,80
3549,60
3550,150
3551,60
3552,20
3553,60
3554,50
3555,50
3556,60
3557,30
3558,50
3559,170
3560,70
3561,100
3562,90
3563,50
3564,80
3565,40
3566,50
3567,70
3568,100
3569,90
3570,60
3571,60
3572,60
3573,60
3574,40
3575,60
3576,90
3577,230
3578,80
3579,120
3580,80
3581,40
3582,60
3583,80
3584,150
3585,40
3586,50
3587,90
3588,60
3589,60
3590,400
3591,100
3592,620
3593,130
3594,50
3595,100
3596,420
3597,40
3598,50
3599,60
3600,40
3601,30
3602,50
3603,40
3604,40
3605,100
3606,60
3607,100
3608,330
3609,90
3610,110
3611,70
3612,60
3613,60
3614,60
3615,70
3616,70
3617,210
3618,90
3619,50
3620,50
3621,110
3622,40
3623,340
3624,80
3625,280
3626,70
3627,70
3628,50
3629,60
3630,20
3631,240
3632,60
3633,60
3634,70
3635,60
3636,50
3637,70
3638,50
3639,60
3640,50
3641,100
3642,50
3643,30
3644,30
3645,80
3646,70
3647,60
3648,30
3649,80
3650,60
3651,70
3652,20
3653,50
3654,20
3655,70
3656,170
3657,80
3658,60
3659,50
3660,90
3661,110
3662,130
3663,50
3664,760
3665,330
3666,50
3667,50
3668,110
3669,70
3670,240
3671,50
3672,30
3673,40
3674,110
3675,30
3676,50
3677,60
3678,60
3679,50
3680,50
3681,90
3682,60
3683,60
3684,110
3685,310
3686,50
3687,60
3688,130
3689,40
3690,60
3691,90
3692,50
3693,40
3694,60
3695,310
3696,130
3697,430
3698,60
3699,420
3700,70
3701,50
3702,20
3703,100
3704,110
3705,100
3706,40
3707,150
3708,80
3709,50
3710,130
3711,30
3712,50
3713,50
3714,150
3715,20
3716,100
3717,310
3718,60
3719,60
3720,40
3721,50
3722,60
3723,50
3724,70
3725,50
3726,90
3727,70
3728,110
3729,60
3730,260
3731,60
3732,60
3733,50
3734,50
3735,60
3736,480
3737,60
3738,100
3739,90
3740,90
3741,90
3742,70
3743,70
3744,100
3745,90
3746,110
3747,60
3748,90
3749,90
3750,40
3751,50
3752,60
3753,30
3754,90
3755,70
3756,60
3757,50
3758,100
3759,100
3760,50
3761,50
3762,330
3763,60
3764,70
3765,370
3766,70
3767,90
3768,190
3769,70
3770,60
3771,370
3772,50
3773,640
3774,70
3775,50
3776,100
3777,390
3778,60
3779,40
3780,230
3781,60
3782,90
3783,50
3784,60
3785,50
3786,90
3787,30
3788,50
3789,60
3790,40
3791,80
3792,40
3793,50
3794,50
3795,60
3796,50
3797,60
3798,60
3799,260
3800,70
3801,170
3802,70
3803,60
3804,90
3805,50
3806,90
3807,50
3808,140
3809,100
3810,50
3811,180
3812,20
3813,60
3814,110
3815,130
3816,40
3817,110
3818,260
3819,60
3820,60
3821,50
3822,70
3823,310
3824,40
3825,50
3826,120
3827,60
3828,80
3829,70
3830,150
3831,50
3832,90
3833,100
3834,50
3835,140
3836,60
3837,60
3838,60
3839,50
3840,40
3841,60
3842,30
3843,300
3844,110
3845,50
3846,90
3847,50
3848,60
3849,60
3850,50
3851,620
3852,130
3853,90
3854,60
3855,140
3856,50
3857,80
3858,60
3859,40
3860,190
3861,60
3862,80
3863,80
3864,100
3865,70
3866,50
3867,40
3868,60
3869,70
3870,40
3871,70
3872,50
3873,60
3874,50
3875,100
3876,310
3877,100
3878,100
3879,70
3880,80
3881,50
3882,70
3883,50
3884,220
3885,60
3886,110
3887,20
3888,30
3889,60
3890,40
3891,60
3892,60
3893,180
3894,50
3895,40
3896,20
3897,50
3898,100
3899,110
3900,40
3901,260
3902,640
3903,50
3904,90
3905,90
3906,130
3907,50
3908,60
3909,40
3910,290
3911,490
3912,50
3913,50
3914,50
3915,50
3916,80
3917,40
3918,170
3919,70
3920,50
3921,50
3922,30
3923,40
3924,60
3925,40
3926,70
3927,110
3928,80
3929,90
3930,50
3931,150
3932,70
3933,90
3934,70
3935,50
3936,50
3937,60
3938,60
3939,100
3940,50
3941,40
3942,80
3943,60
3944,120
